AP1,AP2,x,y
-44.0,-36.0,1.260817050933838,6.920454502105713
nan,nan,nan,nan
-45.0,-50.0,4.75,2.8
-45.0,-50.0,4.004197120666504,4.037768363952637
nan,nan,nan,nan
-47.0,-37.0,1.5,8.2
-47.0,-37.0,2.6919610500335693,7.647643089294434
nan,nan,nan,nan
-47.0,-43.0,2.5,6.4
-47.0,-43.0,3.0240345001220703,4.800751209259033
nan,nan,nan,nan
-49.0,-43.0,2.5,8.2
-49.0,-43.0,3.4486262798309326,4.224583625793457
nan,nan,nan,nan
-45.0,-46.0,4.0,2.8
-45.0,-46.0,3.1696839332580566,4.703278064727783
nan,nan,nan,nan
-40.0,-41.0,-0.8,6.4
-40.0,-41.0,0.8343210220336914,5.849231719970703
nan,nan,nan,nan
-48.0,-37.0,2.0,9.1
-48.0,-37.0,2.7481210231781006,7.584315776824951
nan,nan,nan,nan
-47.0,-43.0,3.0,4.6
-47.0,-43.0,3.0240345001220703,4.800751209259033
nan,nan,nan,nan
-65.0,-48.0,4.75,3.7
-65.0,-48.0,4.234986305236816,4.1236891746521
nan,-51.12321853637695,nan,nan
-45.0,-47.0,4.75,7.3
-45.0,-47.0,3.0903918743133545,5.12546443939209
nan,nan,nan,nan
-43.0,-39.0,0.5,4.6
-43.0,-39.0,1.304442048072815,6.518428802490234
nan,nan,nan,nan
-48.0,-37.0,4.0,7.3
-48.0,-37.0,2.7481210231781006,7.584315776824951
nan,nan,nan,nan
-40.0,-42.0,0.5,2.8
-40.0,-42.0,0.8834149837493896,5.64871072769165
nan,nan,nan,nan
-45.0,-40.0,3.5,9.1
-45.0,-40.0,2.8155782222747803,6.697182655334473
nan,nan,nan,nan
-42.0,-48.0,4.0,8.2
-42.0,-48.0,3.2876060009002686,5.9479217529296875
nan,nan,nan,nan
-48.0,-44.0,4.0,4.6
-48.0,-44.0,3.1653473377227783,4.848403453826904
nan,nan,nan,nan
-50.0,-39.0,3.5,7.3
-50.0,-39.0,2.668367862701416,6.902405738830566
nan,nan,nan,nan
-43.0,-40.0,3.0,8.2
-43.0,-40.0,1.5754880905151367,6.379791259765625
nan,nan,nan,nan
-41.0,-43.0,0.5,2.8
-41.0,-43.0,1.3680061101913452,5.52134370803833
nan,nan,nan,nan
-82.0,-42.0,3.5,4.6
-82.0,-42.0,-0.7999558448791504,8.199963569641113
-74.6512451171875,-46.290748596191406,3.9851791858673096,4.286331653594971
-43.0,-45.0,2.0,6.4
-43.0,-45.0,2.8014719486236572,5.20073127746582
nan,nan,nan,nan
-46.0,-38.0,1.5,9.1
-46.0,-38.0,2.6097772121429443,7.518012046813965
nan,nan,nan,nan
-37.0,-40.0,1.5,2.8
-37.0,-40.0,0.8221216797828674,5.53703498840332
nan,nan,nan,nan
-41.0,-43.0,0.5,1.9
-41.0,-43.0,1.3680061101913452,5.52134370803833
nan,nan,nan,nan
-48.0,-37.0,4.0,7.3
-48.0,-37.0,2.7481210231781006,7.584315776824951
nan,nan,nan,nan
-40.0,-41.0,-0.8,6.4
-40.0,-41.0,0.8343210220336914,5.849231719970703
nan,nan,nan,nan
-47.0,-43.0,3.0,3.7
-47.0,-43.0,3.0240345001220703,4.800751209259033
nan,nan,nan,nan
-32.0,-47.0,2.5,2.8
-32.0,-47.0,2.475419282913208,3.6237194538116455
-34.75578308105469,nan,nan,nan
-36.0,-44.0,-0.8,1.9
-36.0,-44.0,1.2379924058914185,4.144113063812256
nan,nan,nan,nan
-30.0,-42.0,1.0,1.9
-30.0,-42.0,1.067224383354187,2.0131821632385254
-32.20462417602539,nan,nan,nan
-45.0,-40.0,3.5,8.2
-45.0,-40.0,2.8155782222747803,6.697182655334473
nan,nan,nan,nan
-43.0,-57.0,3.0,6.4
-43.0,-57.0,2.8780832290649414,5.900686740875244
-45.57206344604492,-54.42793655395508,3.093458414077759,5.9342756271362305
-46.0,-46.0,3.0,1.9
-46.0,-46.0,3.125591516494751,4.5631103515625
nan,nan,nan,nan
-44.0,-27.0,0.5,8.2
-44.0,-27.0,0.4585963487625122,7.887049674987793
nan,-29.943361282348633,nan,nan
-45.0,-34.0,1.0,4.6
-45.0,-34.0,1.769695520401001,7.391365051269531
nan,-36.02090835571289,nan,nan
-50.0,-41.0,4.0,1.9
-50.0,-41.0,3.3373007774353027,5.030109405517578
nan,nan,nan,nan
-48.0,-44.0,4.0,6.4
-48.0,-44.0,3.1653473377227783,4.848403453826904
nan,nan,nan,nan
-29.0,-49.0,2.0,1.9
-29.0,-49.0,2.4401068687438965,3.69071626663208
-32.103729248046875,nan,nan,nan
-41.0,-27.0,-0.8,7.3
-41.0,-27.0,-0.5081198811531067,7.501538276672363
nan,-29.572063446044922,nan,nan
-44.0,-47.0,4.75,6.4
-44.0,-47.0,3.290078639984131,5.312737464904785
nan,nan,nan,nan
-45.0,-47.0,1.5,7.3
-45.0,-47.0,3.0903918743133545,5.12546443939209
nan,nan,nan,nan
-32.0,-47.0,2.5,2.8
-32.0,-47.0,2.475419282913208,3.6237194538116455
-34.75578308105469,nan,nan,nan
-42.0,-48.0,4.0,8.2
-42.0,-48.0,3.2876060009002686,5.9479217529296875
nan,nan,nan,nan
-50.0,-41.0,4.0,1.9
-50.0,-41.0,3.3373007774353027,5.030109405517578
nan,nan,nan,nan
-37.0,-28.0,-0.8,4.6
-37.0,-28.0,-0.7745200395584106,4.586873531341553
nan,-29.65346908569336,nan,nan
-48.0,-46.0,4.75,9.1
-48.0,-46.0,3.45522403717041,5.597470760345459
nan,nan,nan,nan
-43.0,-39.0,0.5,6.4
-43.0,-39.0,1.304442048072815,6.518428802490234
nan,nan,nan,nan
-43.0,-40.0,3.0,9.1
-43.0,-40.0,1.5754880905151367,6.379791259765625
nan,nan,nan,nan
-45.0,-40.0,3.5,9.1
-45.0,-40.0,2.8155782222747803,6.697182655334473
nan,nan,nan,nan
-43.0,-57.0,3.0,7.3
-43.0,-57.0,2.8780832290649414,5.900686740875244
-45.57206344604492,-54.42793655395508,3.093458414077759,5.9342756271362305
-45.0,-46.0,4.0,2.8
-45.0,-46.0,3.1696839332580566,4.703278064727783
nan,nan,nan,nan
-41.0,-55.0,2.5,3.7
-41.0,-55.0,2.582406520843506,4.2314558029174805
-43.57206344604492,nan,nan,nan
-40.0,-42.0,0.5,2.8
-40.0,-42.0,0.8834149837493896,5.64871072769165
nan,nan,nan,nan
-48.0,-46.0,4.75,8.2
-48.0,-46.0,3.45522403717041,5.597470760345459
nan,nan,nan,nan
-44.0,-27.0,0.5,9.1
-44.0,-27.0,0.4585963487625122,7.887049674987793
nan,-29.943361282348633,nan,nan
-43.0,-57.0,3.0,7.3
-43.0,-57.0,2.8780832290649414,5.900686740875244
-45.57206344604492,-54.42793655395508,3.093458414077759,5.9342756271362305
-47.0,-43.0,3.0,4.6
-47.0,-43.0,3.0240345001220703,4.800751209259033
nan,nan,nan,nan
-50.0,-38.0,2.0,7.3
-50.0,-38.0,2.5231966972351074,7.29179048538208
nan,-40.20462417602539,nan,nan
-33.0,-45.0,1.5,1.9
-33.0,-45.0,2.2597711086273193,3.2099249362945557
-35.20462417602539,nan,nan,nan
-51.0,-45.0,1.0,3.7
-51.0,-45.0,2.713118076324463,4.9126667976379395
nan,nan,nan,nan
-50.0,-41.0,4.0,1.9
-50.0,-41.0,3.3373007774353027,5.030109405517578
nan,nan,nan,nan
-42.0,-48.0,4.0,8.2
-42.0,-48.0,3.2876060009002686,5.9479217529296875
nan,nan,nan,nan
-38.0,-48.0,-0.8,3.7
-38.0,-48.0,1.1067899465560913,3.58559513092041
nan,nan,nan,nan
-43.0,-37.0,0.5,7.3
-43.0,-37.0,0.9854527115821838,6.717395305633545
nan,nan,nan,nan
-27.0,-49.0,2.0,1.9
-27.0,-49.0,2.379821538925171,3.5508220195770264
-29.81273651123047,nan,nan,nan
-44.0,-27.0,0.5,9.1
-44.0,-27.0,0.4585963487625122,7.887049674987793
nan,-29.943361282348633,nan,nan
-43.0,-44.0,3.5,2.8
-43.0,-44.0,2.6668999195098877,5.428932189941406
nan,nan,nan,nan
-44.0,-47.0,4.75,6.4
-44.0,-47.0,3.290078639984131,5.312737464904785
nan,nan,nan,nan
-56.0,-31.0,2.5,9.1
-56.0,-31.0,2.2177951335906982,6.90057897567749
nan,-34.234169006347656,nan,nan
-48.0,-44.0,4.0,6.4
-48.0,-44.0,3.1653473377227783,4.848403453826904
nan,nan,nan,nan
-41.0,-55.0,2.5,3.7
-41.0,-55.0,2.582406520843506,4.2314558029174805
-43.57206344604492,nan,nan,nan
-48.0,-37.0,4.0,7.3
-48.0,-37.0,2.7481210231781006,7.584315776824951
nan,nan,nan,nan
-48.0,-46.0,4.75,8.2
-48.0,-46.0,3.45522403717041,5.597470760345459
nan,nan,nan,nan
-36.0,-39.0,1.0,3.7
-36.0,-39.0,0.9616524577140808,5.22354793548584
nan,nan,nan,nan
-47.0,-43.0,3.0,4.6
-47.0,-43.0,3.0240345001220703,4.800751209259033
nan,nan,nan,nan
-30.0,-42.0,1.0,1.9
-30.0,-42.0,1.067224383354187,2.0131821632385254
-32.20462417602539,nan,nan,nan
-36.0,-44.0,-0.8,1.9
-36.0,-44.0,1.2379924058914185,4.144113063812256
nan,nan,nan,nan
-51.0,-45.0,1.0,4.6
-51.0,-45.0,2.713118076324463,4.9126667976379395
nan,nan,nan,nan
-43.0,-39.0,0.5,4.6
-43.0,-39.0,1.304442048072815,6.518428802490234
nan,nan,nan,nan
-43.0,-40.0,3.0,9.1
-43.0,-40.0,1.5754880905151367,6.379791259765625
nan,nan,nan,nan
-48.0,-36.0,2.0,8.2
-48.0,-36.0,2.6382579803466797,7.624955654144287
nan,-38.20462417602539,nan,nan
-50.0,-39.0,3.5,7.3
-50.0,-39.0,2.668367862701416,6.902405738830566
nan,nan,nan,nan
